state,date,sentiment,p25,p75,median,total,row,col,pval
VA,9.5,-0.05479619131975199,-0.4215,0.3237,1129,6,9,0.0009357
VA,11.5,-0.030681786339754817,-0.37745,0.3182,1142,6,9,0.1629
VA,13.5,-0.023261556064073232,-0.40295,0.354625,874,6,9,0.234
VA,15.5,0.016341902604756507,-0.35815,0.38855,883,6,9,0.1902
VA,17.5,0.002195488721804515,-0.3612,0.4019,931,6,9,0.7908
VA,19.5,0.011596213592233008,-0.356275,0.4019,1030,6,9,0.5861
VA,21.5,0.004971778487752926,-0.4019,0.40685000000000004,939,6,9,0.9749
VA,23.5,0.04365865921787709,-0.31545,0.4215,1074,6,9,0.002035
VA,25.5,0.03870582375478927,-0.34,0.4404,1305,6,9,0.007465
VA,27.5,0.03279411764705882,-0.3612,0.4404,1139,6,9,0.003123
VA,29.5,0.007041061670569864,-0.3818,0.4215,1281,6,9,0.1237
VA,31.0,-0.001944914134742405,-0.3612,0.4019,757,6,9,0.5167
KY,1.5,-0.10782530712530713,-0.5267,0.28175000000000006,814,5,8,1.548e-07
KY,3.5,-0.05811329879101901,-0.4588,0.3182,1737,5,8,3.124e-06
KY,5.5,-0.07407718940936865,-0.406,0.2112,491,5,8,0.0003409
KY,7.5,-0.054418666666666664,-0.44007500000000005,0.2903,450,5,8,0.02699
KY,9.5,-0.010211136363636361,-0.3417,0.3612,440,5,8,0.964
KY,11.5,-0.02176809954751131,-0.3164,0.3182,442,5,8,0.3119
KY,13.5,-0.036415819209039545,-0.4077,0.360775,354,5,8,0.0977
KY,15.5,0.02062604501607717,-0.3612,0.41995,311,5,8,0.4844
KY,17.5,0.07039891598915989,-0.296,0.4404,369,5,8,0.04659
KY,19.5,0.04286228287841191,-0.296,0.4019,403,5,8,0.171
KY,21.5,0.0024936599423631073,-0.43625,0.4272,347,5,8,0.6931
KY,23.5,0.06022361445783133,-0.34,0.4663,415,5,8,0.06307
KY,25.5,0.04735995575221239,-0.313775,0.4588,452,5,8,0.09523
KY,27.5,0.02889236453201971,-0.3182,0.43415,406,5,8,0.9194
KY,29.5,0.06517540603248259,-0.25395,0.43710000000000004,431,5,8,0.002366
KY,31.0,0.04155560538116591,-0.34,0.41664999999999996,223,5,8,0.08819
DE,1.5,-0.026029496402877696,-0.3818,0.34,695,5,12,0.1107
DE,3.5,-0.06367985611510792,-0.4019,0.2023,1529,5,12,6.691e-05
DE,5.5,-0.025774084507042255,-0.34,0.29505000000000003,355,5,12,0.4802
DE,7.5,-0.0289390625,-0.3818,0.3182,320,5,12,0.1755
DE,9.5,-0.0878179104477612,-0.4346,0.08995,335,5,12,0.01927
DE,11.5,-0.042548534201954404,-0.3818,0.25,307,5,12,0.02467
DE,13.5,-0.0012243362831858365,-0.290875,0.296,226,5,12,0.664
DE,15.5,-0.04927767441860465,-0.39255,0.257,215,5,12,0.1307
DE,17.5,-0.02589958333333334,-0.40069999999999995,0.3612,240,5,12,0.3912
DE,19.5,0.06530940766550523,-0.23735,0.4404,287,5,12,0.7427
DE,21.5,-0.0062318385650224194,-0.4215,0.37435,223,5,12,0.4446
DE,23.5,0.000579999999999995,-0.34,0.3591,275,5,12,0.7495
DE,25.5,0.010486601307189543,-0.33454999999999996,0.4019,306,5,12,0.9746
DE,27.5,0.05184129692832765,-0.1365,0.4019,293,5,12,0.1106
DE,29.5,0.007302295081967218,-0.34,0.3802,305,5,12,0.1674
DE,31.0,0.021388679245283006,-0.36460000000000004,0.4404,159,5,12,0.9437
AL,1.5,-0.09601902086677368,-0.4939,0.210425,1246,7,8,1.106e-09
AL,3.5,-0.05455569064505235,-0.4215,0.296,2961,7,8,4.407e-07
AL,5.5,-0.046175186846038864,-0.4215,0.3182,669,7,8,0.02268
AL,7.5,-0.032695833333333334,-0.41152500000000003,0.3612,528,7,8,0.1109
AL,9.5,-0.09870696428571428,-0.4939,0.22307500000000002,560,7,8,1.974e-05
AL,11.5,-0.021069105691056914,-0.35695,0.3217,615,7,8,0.9927
AL,13.5,-0.018585534591194972,-0.34,0.296,477,7,8,0.2737
AL,15.5,0.0019004040404040432,-0.3612,0.39390000000000003,495,7,8,0.2972
AL,17.5,0.018861355311355313,-0.33087500000000003,0.396875,546,7,8,0.6879
AL,19.5,0.018447980613893376,-0.3612,0.4215,619,7,8,0.208
AL,21.5,0.0325875939849624,-0.34,0.4404,532,7,8,0.1397
AL,23.5,0.05776362275449103,-0.34,0.4472,668,7,8,0.1275
AL,25.5,0.08357400275103163,-0.2933,0.4588,727,7,8,0.0001599
AL,27.5,0.09588279266572636,-0.25,0.508,709,7,8,1.413e-05
AL,29.5,0.02673296551724138,-0.4228,0.4588,725,7,8,0.1694
AL,31.0,0.04226741573033708,-0.3182,0.4215,445,7,8,0.05611
DC,1.5,-0.08532875246409463,-0.4588,0.2263,3551,5,10,5.23e-23
DC,3.5,-0.029892349670510708,-0.3818,0.3182,9712,5,10,3.512e-07
DC,5.5,0.0003655706904650065,-0.34,0.34,2129,5,10,0.5043
DC,7.5,-0.035071571696931744,-0.3818,0.34,1597,5,10,0.01506
DC,9.5,-0.02987981981981982,-0.4019,0.34,1665,5,10,0.03292
DC,11.5,0.0042062874251497,-0.359925,0.3922,1336,5,10,0.8988
DC,13.5,-0.009965185950413223,-0.3612,0.3612,968,5,10,0.758
DC,15.5,0.0339264480874317,-0.296,0.41345,915,5,10,0.007292
DC,17.5,-0.003913429752066115,-0.3818,0.3612,968,5,10,0.668
DC,19.5,0.01897874354561101,-0.34,0.3983,1162,5,10,0.1055
DC,21.5,-0.0010811032863849786,-0.3724,0.3818,852,5,10,0.7545
DC,23.5,0.016456487889273355,-0.3612,0.4019,1156,5,10,0.2367
DC,25.5,0.03445665024630542,-0.296,0.4019,1421,5,10,0.007902
DC,27.5,0.029934003091190108,-0.34,0.4215,1294,5,10,0.008666
DC,29.5,-0.012250608446671439,-0.3818,0.3612,1397,5,10,0.7596
DC,31.0,0.0009118705035971238,-0.33955,0.3612,834,5,10,0.7014
NY,1.5,-0.08237173331405018,-0.4535,0.2263,13829,3,11,5.369e-69
NY,3.5,-0.04521530232954063,-0.4004,0.296,35243,3,11,9.91e-61
NY,5.5,-0.03143389244558258,-0.3818,0.3182,7810,3,11,3.125e-08
NY,7.5,-0.05518402662229618,-0.413675,0.296,6010,3,11,8.864e-14
NY,9.5,-0.05193421963499056,-0.4215,0.3182,6356,3,11,6.159e-12
NY,11.5,-0.02570669393826702,-0.3818,0.328575,5378,3,11,0.003404
NY,13.5,-0.007439327599687256,-0.3818,0.3873,3837,3,11,0.3795
NY,15.5,0.007506504065040647,-0.34,0.3818,3936,3,11,0.2084
NY,17.5,0.011441776400722956,-0.3612,0.4019,3873,3,11,0.2159
NY,19.5,0.015769213533497646,-0.34,0.4019,4463,3,11,0.08456
NY,21.5,0.009404474558936332,-0.3818,0.4019,3911,3,11,0.4126
NY,23.5,0.012141102257636116,-0.3798,0.4215,4518,3,11,0.5872
NY,25.5,0.02913741061347384,-0.34,0.4215,5314,3,11,4.26e-05
NY,27.5,0.013259312320916905,-0.36585,0.4019,5235,3,11,0.05267
NY,29.5,0.004482950376520565,-0.3818,0.4019,5179,3,11,0.8831
NY,31.0,0.0046901715039577825,-0.3818,0.4019,3032,3,11,0.2629
NJ,1.5,-0.10476147919876734,-0.5106,0.241725,2596,4,12,5.42e-23
NJ,3.5,-0.06303954179783142,-0.4215,0.2732,5718,4,12,1.559e-20
NJ,5.5,-0.03835811138014528,-0.3983,0.3182,1652,4,12,0.01546
NJ,7.5,-0.055706575781876516,-0.4404,0.3182,1247,4,12,0.001152
NJ,9.5,-0.08413975644699141,-0.474525,0.21887500000000001,1396,4,12,1.964e-10
NJ,11.5,-0.033716666666666666,-0.3818,0.3182,1170,4,12,0.01346
NJ,13.5,-0.005117208182912159,-0.3818,0.3961,831,4,12,0.6821
NJ,15.5,-0.027452765486725667,-0.4215,0.384325,904,4,12,0.483
NJ,17.5,0.005785951327433632,-0.3818,0.4019,904,4,12,0.6543
NJ,19.5,0.03519527410207939,-0.34795000000000004,0.4404,1058,4,12,0.02364
NJ,21.5,0.04442656587473002,-0.3182,0.4404,926,4,12,0.02255
NJ,23.5,0.011411228406909791,-0.350475,0.40045,1042,4,12,0.3708
NJ,25.5,0.021895119863013707,-0.3301,0.4019,1168,4,12,0.3137
NJ,27.5,0.015940034071550254,-0.3818,0.4404,1174,4,12,0.3831
NJ,29.5,0.026791753402722177,-0.3629,0.4215,1249,4,12,0.2285
NJ,31.0,0.03124538690476191,-0.34,0.4404,672,4,12,0.4787
WA,1.5,-0.07410397727272727,-0.4767,0.296,7040,3,3,8.173e-28
WA,3.5,-0.03489927432786105,-0.4019,0.3382,16812,3,3,8.077e-13
WA,5.5,-0.01532061122956645,-0.3818,0.3612,4221,3,3,0.02544
WA,7.5,-0.013698758865248226,-0.40069999999999995,0.3613,3384,3,3,0.1482
WA,9.5,-0.04193363744545815,-0.4215,0.3252,2521,3,3,1.961e-05
WA,11.5,-0.036949403669724774,-0.4019,0.3182,2180,3,3,0.006143
WA,13.5,-0.01299050279329609,-0.3883,0.37955,1611,3,3,0.2561
WA,15.5,0.014288722294654494,-0.367575,0.4019,1534,3,3,0.3692
WA,17.5,0.02626370757180157,-0.34,0.4215,1532,3,3,0.1653
WA,19.5,0.028759370078740153,-0.3612,0.4404,1905,3,3,0.03454
WA,21.5,0.0452607634543179,-0.34,0.4404,1598,3,3,0.04045
WA,23.5,0.06112063412179164,-0.296,0.4559,1987,3,3,2.945e-05
WA,25.5,0.05388533568904593,-0.296,0.450625,2264,3,3,1.74e-06
WA,27.5,0.025513567839195977,-0.3612,0.4404,2189,3,3,0.07842
WA,29.5,0.03431398104265403,-0.3412,0.4404,2110,3,3,0.00626
WA,31.0,0.01944660194174757,-0.33182500000000004,0.4019,1236,3,3,0.3878
MO,1.5,-0.0875031762295082,-0.48315,0.2732,1952,5,7,7.258e-13
MO,3.5,-0.06716807888970051,-0.4215,0.25755,4107,5,7,3.653e-14
MO,5.5,-0.025311852704257766,-0.4019,0.3612,869,5,7,0.2853
MO,7.5,-0.026789107763615295,-0.4019,0.34,863,5,7,0.1079
MO,9.5,-0.0778998753117207,-0.47004999999999997,0.25,802,5,7,8.824e-05
MO,11.5,-0.04377128987517337,-0.4019,0.3182,721,5,7,0.06115
MO,13.5,-0.00102220149253731,-0.3612,0.387625,536,5,7,0.8369
MO,15.5,0.05998746438746439,-0.293425,0.4404,702,5,7,0.0007804
MO,17.5,0.0343628612716763,-0.34,0.4225,692,5,7,0.04193
MO,19.5,0.0333266500622665,-0.3182,0.4019,803,5,7,0.1731
MO,21.5,0.03129184713375797,-0.3182,0.4019,785,5,7,0.3438
MO,23.5,0.04714081172491545,-0.31145,0.4404,887,5,7,0.01412
MO,25.5,0.01994661274014156,-0.34,0.4019,989,5,7,0.09235
MO,27.5,0.027065203761755488,-0.3818,0.4404,957,5,7,0.07355
MO,29.5,0.0029774731823599514,-0.3818,0.4215,839,5,7,0.8095
MO,31.0,0.037233526011560686,-0.3359,0.42215,519,5,7,0.3222
OR,1.5,-0.07830147614143494,-0.4767,0.296,2913,4,3,8.365e-15
OR,3.5,-0.056140090005625344,-0.4215,0.2995,5333,4,3,1.129e-14
OR,5.5,-0.048192917369308606,-0.4588,0.33835,1186,4,3,0.01085
OR,7.5,-0.06664124548736462,-0.4404,0.296,1108,4,3,2.293e-07
OR,9.5,-0.08341147368421054,-0.4939,0.25,950,4,3,1.793e-05
OR,11.5,-0.02026708385481852,-0.3818,0.33694999999999997,799,4,3,0.7436
OR,13.5,-0.009776011560693645,-0.4019,0.382075,692,4,3,0.8693
OR,15.5,-0.009012403100775198,-0.34,0.3612,645,4,3,0.4633
OR,17.5,-0.020397627118644065,-0.4173,0.3612,590,4,3,0.3894
OR,19.5,0.009613161465400272,-0.3699,0.4019,737,4,3,0.8929
OR,21.5,0.021020254957507083,-0.34,0.4019,706,4,3,0.6809
OR,23.5,0.018248232323232326,-0.3612,0.43927499999999997,792,4,3,0.1292
OR,25.5,0.03811866825208086,-0.3612,0.4215,841,4,3,0.05766
OR,27.5,0.010591069182389935,-0.39344999999999997,0.4019,795,4,3,0.6116
OR,29.5,0.01952074788902292,-0.4314,0.4404,829,4,3,0.4431
OR,31.0,0.03590174418604652,-0.3818,0.4767,516,4,3,0.2955
GA,1.5,-0.10790750883392225,-0.5106,0.2235,3396,7,9,1.277e-24
GA,3.5,-0.05243069949636262,-0.4137,0.296,8935,7,9,2.854e-22
GA,5.5,-0.05384060941828255,-0.4359,0.296,1805,7,9,1.703e-05
GA,7.5,-0.027230974632843793,-0.4019,0.3612,1498,7,9,0.09784
GA,9.5,-0.058422509225092255,-0.45844999999999997,0.3182,1626,7,9,2.086e-06
GA,11.5,-0.049021214235868804,-0.4215,0.3182,1433,7,9,0.00824
GA,13.5,-0.0320436669619132,-0.4404,0.3612,1129,7,9,0.01246
GA,15.5,0.021292144177449165,-0.3182,0.4019,1082,7,9,0.04712
GA,17.5,0.009570442477876107,-0.34,0.40149999999999997,1130,7,9,0.6545
GA,19.5,0.023779505027068836,-0.3581,0.4284,1293,7,9,0.05363
GA,21.5,-0.019500195694716244,-0.4215,0.3612,1022,7,9,0.2531
GA,23.5,-0.012318984547461364,-0.3818,0.3913,1359,7,9,0.09445
GA,25.5,0.028296951219512197,-0.34,0.435,1476,7,9,0.03021
GA,27.5,0.03681954674220963,-0.34,0.4404,1412,7,9,0.033
GA,29.5,0.0016625255972696283,-0.4019,0.4191,1465,7,9,0.6352
GA,31.0,0.00023718104495747407,-0.36245000000000005,0.4019,823,7,9,0.6639
CA,1.5,-0.08415016929476637,-0.4767,0.2732,20674,5,2,1.207e-107
CA,3.5,-0.06089970006427194,-0.4215,0.2942,42009,5,2,6.358e-108
CA,5.5,-0.04891473438022051,-0.4215,0.3182,11972,5,2,1.291e-20
CA,7.5,-0.04874995775044596,-0.4215,0.3182,10651,5,2,8.226e-22
CA,9.5,-0.05486456886419489,-0.4215,0.296,9359,5,2,8.653e-21
CA,11.5,-0.03464227508243052,-0.4019,0.3182,8492,5,2,2.215e-08
CA,13.5,-0.019059246326203986,-0.4005,0.3711,6873,5,2,0.01688
CA,15.5,0.02145630670178519,-0.34,0.40862499999999996,6834,5,2,0.0002151
CA,17.5,0.017465450050894286,-0.3561,0.4067,6877,5,2,2.084e-05
CA,19.5,0.025259308314937452,-0.34,0.4215,8154,5,2,7.135e-05
CA,21.5,0.043207701369459575,-0.34,0.4404,6791,5,2,5.116e-09
CA,23.5,0.027955191328196422,-0.3421,0.4215,7657,5,2,0.0002536
CA,25.5,0.037826553800704474,-0.34,0.4404,8801,5,2,4.184e-08
CA,27.5,0.029473894307099117,-0.3612,0.4404,8818,5,2,5.948e-06
CA,29.5,0.022167985781990522,-0.3818,0.437925,8440,5,2,0.004081
CA,31.0,0.047203853100541836,-0.3182,0.4404,4983,5,2,7.608e-10
HI,1.5,-0.06775992366412213,-0.4696,0.2732,524,7,2,0.09041
HI,3.5,-0.07164953874538746,-0.4939,0.2732,1084,7,2,4.604e-05
HI,5.5,-0.06782277992277992,-0.4215,0.2023,259,7,2,0.004925
HI,7.5,-0.0169568345323741,-0.3818,0.3705,278,7,2,0.9134
HI,9.5,-0.07693051643192489,-0.4574,0.2732,213,7,2,0.003818
HI,11.5,-0.021179234972677596,-0.32625,0.27545,183,7,2,0.08043
HI,13.5,-0.02645120481927711,-0.3818,0.39435,166,7,2,0.3302
HI,15.5,0.07691590909090909,-0.1027,0.492925,132,7,2,0.381
HI,17.5,-0.043695744680851065,-0.4939,0.36762500000000004,188,7,2,0.5468
HI,19.5,0.027943712574850305,-0.2952,0.38825,167,7,2,0.8261
HI,21.5,0.013350253807106601,-0.3256,0.4404,197,7,2,0.9641
HI,23.5,0.057748325358851674,-0.296,0.4588,209,7,2,0.1415
HI,25.5,0.0039295202952029495,-0.3612,0.3818,271,7,2,0.6446
HI,27.5,-0.040689539748953965,-0.42505,0.41169999999999995,239,7,2,0.2042
HI,29.5,-0.0035484716157205306,-0.4168,0.4019,229,7,2,0.7689
HI,31.0,0.04373426573426573,-0.3506,0.4021,143,7,2,0.112
IN,1.5,-0.08239400040265754,-0.4939,0.296,4967,4,9,7.736e-23
IN,3.5,-0.06252559984330623,-0.4588,0.296,10211,4,9,6.933e-28
IN,5.5,-0.03886101097178684,-0.4019,0.359925,2552,4,9,0.002187
IN,7.5,-0.03584714606741572,-0.4215,0.3525,2225,4,9,0.0001572
IN,9.5,-0.058231399317406146,-0.4588,0.3182,2051,4,9,4.225e-05
IN,11.5,-0.034879384465070835,-0.431,0.36035,2047,4,9,0.001776
IN,13.5,-0.02021747815230961,-0.4215,0.3818,1602,4,9,0.4052
IN,15.5,-0.010172715654952078,-0.3818,0.3612,1565,4,9,0.5669
IN,17.5,-0.016174177746675997,-0.4423,0.4019,1429,4,9,0.09646
IN,19.5,0.0013234188034188022,-0.4011,0.4019,1755,4,9,0.6203
IN,21.5,0.04252910855063675,-0.34,0.4404,1649,4,9,4.279e-05
IN,23.5,0.01509254254254254,-0.3818,0.4199,1998,4,9,0.3131
IN,25.5,0.003451410658307212,-0.3899,0.4184,2233,4,9,0.3023
IN,27.5,0.036590546122074345,-0.34,0.4404,2179,4,9,0.03338
IN,29.5,-0.0023021631365479937,-0.4215,0.4215,2219,4,9,0.742
IN,31.0,0.02986394779771615,-0.3612,0.450375,1226,4,9,0.0818
IL,1.5,-0.07100467106872095,-0.4404,0.2732,4089,4,8,5.034e-17
IL,3.5,-0.0576398270708796,-0.41877499999999995,0.2732,9368,4,8,4.461e-26
IL,5.5,-0.04208559847401049,-0.4019,0.296,2097,4,8,9.853e-05
IL,7.5,-0.03911012035010941,-0.4404,0.3182,1828,4,8,0.0007888
IL,9.5,-0.06699483394833948,-0.4228,0.2484,1897,4,8,3.416e-07
IL,11.5,-0.044802861602497406,-0.4215,0.3182,1922,4,8,0.0003536
IL,13.5,-0.009363109540636037,-0.3818,0.381,1415,4,8,0.2586
IL,15.5,0.006400828729281769,-0.3612,0.3818,1448,4,8,0.5532
IL,17.5,0.026003591160220992,-0.3612,0.4404,1448,4,8,0.03499
IL,19.5,9.3546477205463e-06,-0.3612,0.3919,1689,4,8,0.9417
IL,21.5,0.0252573960463531,-0.36035,0.43574999999999997,1467,4,8,0.6361
IL,23.5,0.0388735491753207,-0.34,0.4404,1637,4,8,0.002903
IL,25.5,0.04633575727181545,-0.3136,0.4404,1994,4,8,0.003611
IL,27.5,0.01705962365591398,-0.3818,0.4215,1860,4,8,0.3098
IL,29.5,0.00559397089397089,-0.3818,0.41119999999999995,1924,4,8,0.6416
IL,31.0,0.022212320916905448,-0.4019,0.4215,1047,4,8,0.04169
AZ,1.5,-0.1136479254079254,-0.5362,0.2263,2145,6,4,6.636e-18
AZ,3.5,-0.058770534943917166,-0.4466,0.3182,4636,6,4,3.216e-10
AZ,5.5,-0.03800289017341041,-0.4215,0.34105,1038,6,4,0.01375
AZ,7.5,-0.06809955106621773,-0.46415,0.2732,891,6,4,0.0003208
AZ,9.5,-0.07118217213114754,-0.481,0.296,976,6,4,0.001133
AZ,11.5,-0.09727603686635944,-0.4767,0.227025,868,6,4,8.627e-06
AZ,13.5,-0.02882715877437326,-0.41659999999999997,0.3818,718,6,4,0.1087
AZ,15.5,0.0021342857142857127,-0.3818,0.4019,735,6,4,0.8449
AZ,17.5,-0.0313668044077135,-0.4058,0.3654,726,6,4,0.2464
AZ,19.5,-0.00835389294403893,-0.4019,0.4019,822,6,4,0.9797
AZ,21.5,-0.022152933151432477,-0.4588,0.3818,733,6,4,0.1038
AZ,23.5,-0.02128558246828143,-0.40554999999999997,0.3612,867,6,4,0.2477
AZ,25.5,0.01608903162055336,-0.3818,0.427325,1012,6,4,0.378
AZ,27.5,0.0009103166496424937,-0.4041,0.4019,979,6,4,0.55
AZ,29.5,-0.03604414843006659,-0.44889999999999997,0.37855,1051,6,4,0.03955
AZ,31.0,0.00746068965517241,-0.41345,0.42774999999999996,580,6,4,0.835
CO,1.5,-0.10276218253968253,-0.4939,0.22275,2520,5,5,3.599e-20
CO,3.5,-0.06770572620401973,-0.44002500000000005,0.29435,5274,5,5,1.331e-17
CO,5.5,-0.008168398533007335,-0.33082500000000004,0.34,1636,5,5,0.4385
CO,7.5,-0.03987608867775139,-0.4215,0.36035,1263,5,5,0.07723
CO,9.5,-0.06211231310466139,-0.4404,0.2732,1137,5,5,0.000246
CO,11.5,-0.023054696673189826,-0.42495,0.3818,1022,5,5,0.09689
CO,13.5,0.01703248407643312,-0.3595,0.4329,785,5,5,0.8196
CO,15.5,0.030429891304347832,-0.3612,0.4404,736,5,5,0.2466
CO,17.5,0.03462951219512195,-0.296,0.4199,820,5,5,0.07654
CO,19.5,0.017232611050920915,-0.3818,0.4215,923,5,5,0.04104
CO,21.5,0.013260664112388245,-0.3818,0.43095,783,5,5,0.3156
CO,23.5,0.02754004424778761,-0.343175,0.4404,904,5,5,0.02648
CO,25.5,0.04534845188284519,-0.31915,0.4404,1195,5,5,0.02623
CO,27.5,0.01781135922330097,-0.3818,0.4404,1030,5,5,0.594
CO,29.5,0.021561087420042643,-0.3815,0.42765000000000003,938,5,5,0.3911
CO,31.0,-0.01934680483592401,-0.4019,0.3612,579,5,5,0.4178
FL,1.5,-0.09918269712140175,-0.4939,0.2235,9588,8,9,2.218e-63
FL,3.5,-0.062472351264195904,-0.4404,0.2914,21397,8,9,4.032e-60
FL,5.5,-0.0630207249277296,-0.4404,0.3156,4497,8,9,1.43e-14
FL,7.5,-0.06581866274797943,-0.4727,0.296,4083,8,9,5.061e-14
FL,9.5,-0.078028955954323,-0.46015000000000006,0.25,3678,8,9,6.856e-19
FL,11.5,-0.040020267857142855,-0.4215,0.3182,3360,8,9,1.599e-06
FL,13.5,-0.029649336203803372,-0.4019,0.3612,2787,8,9,0.008771
FL,15.5,0.013815487714072969,-0.34,0.4019,2686,8,9,0.1675
FL,17.5,-0.0018115053763440847,-0.3818,0.3818,2790,8,9,0.5233
FL,19.5,-7.783818356251951e-05,-0.3732,0.39975,3127,8,9,0.3721
FL,21.5,0.013371367939928174,-0.3818,0.4215,3063,8,9,0.2452
